date,code,pcs_m,quantity,location
2015-12-10,G21,0.02,1,baye-de-montreux-d
2015-12-10,G70,0.05,3,baye-de-montreux-d
2015-12-10,G100,0.03,2,baye-de-montreux-d
2015-12-10,G24,0.03,2,baye-de-montreux-d
2015-12-10,G82,0.21,13,baye-de-montreux-d
2015-12-10,G131,0.02,1,baye-de-montreux-d
2015-12-10,G28,0.03,2,baye-de-montreux-d
2015-12-10,G95,0.21,13,baye-de-montreux-d
2015-12-10,G156,0.21,13,baye-de-montreux-d
2015-12-10,G33,0.08,5,baye-de-montreux-d
2015-12-10,G191,0.03,2,baye-de-montreux-d
2015-12-10,G4,0.02,1,baye-de-montreux-d
2015-12-10,G205,0.02,1,baye-de-montreux-d
2015-12-10,G67,0.62,38,baye-de-montreux-d
2015-12-10,G10,0.15,9,baye-de-montreux-d
2015-12-10,G23,0.03,2,baye-de-montreux-d
2015-12-10,G8,0.02,1,baye-de-montreux-d
2015-12-10,G125,0.13,8,baye-de-montreux-d
2015-12-10,G27,4.31,263,baye-de-montreux-d
2015-12-10,G91,0.03,2,baye-de-montreux-d
2015-12-10,G152,0.08,5,baye-de-montreux-d
2015-12-10,G32,0.02,1,baye-de-montreux-d
2015-12-10,G178,0.28,17,baye-de-montreux-d
2015-12-10,G35,0.08,5,baye-de-montreux-d
2015-12-10,G200,0.8,49,baye-de-montreux-d
2015-12-10,G66,0.08,5,baye-de-montreux-d
2015-12-10,G211,0.02,1,baye-de-montreux-d
2015-12-10,G79,0.72,44,baye-de-montreux-d
2015-12-10,G101,0.02,1,baye-de-montreux-d
2015-12-10,G25,0.16,10,baye-de-montreux-d
2015-12-10,G89,0.02,1,baye-de-montreux-d
2015-12-10,G145,0.02,1,baye-de-montreux-d
2015-12-10,G30,0.61,37,baye-de-montreux-d
2015-12-10,G177,0.21,13,baye-de-montreux-d
2015-12-10,G34,0.23,14,baye-de-montreux-d
2015-12-04,G21,0.02,1,baye-de-montreux-d
2015-12-04,G82,0.23,14,baye-de-montreux-d
2015-12-04,G25,0.05,3,baye-de-montreux-d
2015-12-04,G95,0.07,4,baye-de-montreux-d
2015-12-04,G32,0.07,4,baye-de-montreux-d
2015-12-04,G100,0.02,1,baye-de-montreux-d
2015-12-04,G35,0.07,4,baye-de-montreux-d
2015-12-04,G151,0.02,1,baye-de-montreux-d
2015-12-04,G66,0.02,1,baye-de-montreux-d
2015-12-04,G177,0.23,14,baye-de-montreux-d
2015-12-04,G200,0.13,8,baye-de-montreux-d
2015-12-04,G79,0.48,29,baye-de-montreux-d
2015-12-04,G24,0.08,5,baye-de-montreux-d
2015-12-04,G90,0.02,1,baye-de-montreux-d
2015-12-04,G30,0.15,9,baye-de-montreux-d
2015-12-04,G10,0.07,4,baye-de-montreux-d
2015-12-04,G34,0.07,4,baye-de-montreux-d
2015-12-04,G131,0.02,1,baye-de-montreux-d
2015-12-04,G59,0.02,1,baye-de-montreux-d
2015-12-04,G156,0.1,6,baye-de-montreux-d
2015-12-04,G7,0.03,2,baye-de-montreux-d
2015-12-04,G198,0.08,5,baye-de-montreux-d
2015-12-04,G23,0.05,3,baye-de-montreux-d
2015-12-04,G89,0.11,7,baye-de-montreux-d
2015-12-04,G27,4.05,247,baye-de-montreux-d
2015-12-04,G96,0.02,1,baye-de-montreux-d
2015-12-04,G33,0.03,2,baye-de-montreux-d
2015-12-04,G125,0.07,4,baye-de-montreux-d
2015-12-04,G5,0.02,1,baye-de-montreux-d
2015-12-04,G152,0.03,2,baye-de-montreux-d
2015-12-04,G67,0.07,4,baye-de-montreux-d
2015-12-04,G178,0.48,29,baye-de-montreux-d
2016-12-16,G165,0.03,1,baye-de-montreux-g
2016-12-16,G34,0.06,2,baye-de-montreux-g
2016-12-16,G198,0.26,8,baye-de-montreux-g
2016-12-16,G66,0.06,2,baye-de-montreux-g
2016-12-16,G23,0.03,1,baye-de-montreux-g
2016-12-16,G82,0.06,2,baye-de-montreux-g
2016-12-16,G27,7.39,229,baye-de-montreux-g
2016-12-16,G95,0.29,9,baye-de-montreux-g
2016-12-16,G145,0.03,1,baye-de-montreux-g
2016-12-16,G30,0.61,19,baye-de-montreux-g
2016-12-16,G159,0.03,1,baye-de-montreux-g
2016-12-16,G33,0.1,3,baye-de-montreux-g
2016-12-16,G178,0.45,14,baye-de-montreux-g
2016-12-16,G4,0.03,1,baye-de-montreux-g
2016-12-16,G21,0.13,4,baye-de-montreux-g
2016-12-16,G79,0.32,10,baye-de-montreux-g
2016-12-16,G25,0.29,9,baye-de-montreux-g
2016-12-16,G91,0.1,3,baye-de-montreux-g
2016-12-16,G131,0.03,1,baye-de-montreux-g
2016-12-16,G29,0.03,1,baye-de-montreux-g
2016-12-16,G156,0.45,14,baye-de-montreux-g
2016-12-16,G32,0.32,10,baye-de-montreux-g
2016-12-16,G177,0.23,7,baye-de-montreux-g
2016-12-16,G35,0.03,1,baye-de-montreux-g
2016-12-16,G200,0.1,3,baye-de-montreux-g
2016-12-16,G67,0.23,7,baye-de-montreux-g
2016-12-16,G24,0.1,3,baye-de-montreux-g
2016-12-16,G89,0.26,8,baye-de-montreux-g
2016-12-16,G100,0.03,1,baye-de-montreux-g
2016-12-16,G28,0.03,1,baye-de-montreux-g
2016-12-16,G152,0.03,1,baye-de-montreux-g
2016-12-16,G31,0.23,7,baye-de-montreux-g
2016-07-15,G67,0.08,5,baye-de-montreux-g
2016-07-15,G21,0.1,6,baye-de-montreux-g
2016-07-15,G79,0.62,38,baye-de-montreux-g
2016-07-15,G23,0.05,3,baye-de-montreux-g
2016-07-15,G90,0.02,1,baye-de-montreux-g
2016-07-15,G27,1.56,95,baye-de-montreux-g
2016-07-15,G32,0.05,3,baye-de-montreux-g
2016-07-15,G96,0.02,1,baye-de-montreux-g
2016-07-15,G156,0.21,13,baye-de-montreux-g
2016-07-15,G4,0.03,2,baye-de-montreux-g
2016-07-15,G177,0.03,2,baye-de-montreux-g
2016-07-15,G66,0.05,3,baye-de-montreux-g
2016-07-15,G191,0.02,1,baye-de-montreux-g
2016-07-15,G70,0.05,3,baye-de-montreux-g
2016-07-15,G22,0.02,1,baye-de-montreux-g
2016-07-15,G89,0.1,6,baye-de-montreux-g
2016-07-15,G26,0.03,2,baye-de-montreux-g
2016-07-15,G31,0.07,4,baye-de-montreux-g
2016-07-15,G95,0.38,23,baye-de-montreux-g
2016-07-15,G125,0.07,4,baye-de-montreux-g
2016-07-15,G35,0.07,4,baye-de-montreux-g
2016-07-15,G165,0.02,1,baye-de-montreux-g
2016-07-15,G59,0.03,2,baye-de-montreux-g
2016-07-15,G182,0.03,2,baye-de-montreux-g
2016-07-15,G7,0.02,1,baye-de-montreux-g
2016-07-15,G211,0.03,2,baye-de-montreux-g
2016-07-15,G82,1.0,61,baye-de-montreux-g
2016-07-15,G24,0.08,5,baye-de-montreux-g
2016-07-15,G91,0.07,4,baye-de-montreux-g
2016-07-15,G100,0.03,2,baye-de-montreux-g
2016-07-15,G30,0.2,12,baye-de-montreux-g
2016-07-15,G33,0.03,2,baye-de-montreux-g
2016-07-15,G159,0.03,2,baye-de-montreux-g
2016-07-15,G50,0.02,1,baye-de-montreux-g
2016-07-15,G178,0.21,13,baye-de-montreux-g
2016-06-22,G165,0.03,2,baye-de-montreux-g
2016-06-22,G7,0.02,1,baye-de-montreux-g
2016-06-22,G21,0.05,3,baye-de-montreux-g
2016-06-22,G8,0.02,1,baye-de-montreux-g
2016-06-22,G25,0.02,1,baye-de-montreux-g
2016-06-22,G95,0.23,14,baye-de-montreux-g
2016-06-22,G30,0.13,8,baye-de-montreux-g
2016-06-22,G100,0.1,6,baye-de-montreux-g
2016-06-22,G33,0.05,3,baye-de-montreux-g
2016-06-22,G156,0.11,7,baye-de-montreux-g
2016-06-22,G67,0.16,10,baye-de-montreux-g
2016-06-22,G178,0.08,5,baye-de-montreux-g
2016-06-22,G79,0.26,16,baye-de-montreux-g
2016-06-22,G24,0.1,6,baye-de-montreux-g
2016-06-22,G89,0.31,19,baye-de-montreux-g
2016-06-22,G28,0.05,3,baye-de-montreux-g
2016-06-22,G10,0.08,5,baye-de-montreux-g
2016-06-22,G32,0.03,2,baye-de-montreux-g
2016-06-22,G145,0.02,1,baye-de-montreux-g
2016-06-22,G35,0.1,6,baye-de-montreux-g
2016-06-22,G177,0.03,2,baye-de-montreux-g
2016-06-22,G70,0.05,3,baye-de-montreux-g
2016-06-22,G23,0.03,2,baye-de-montreux-g
2016-06-22,G82,0.77,47,baye-de-montreux-g
2016-06-22,G27,0.67,41,baye-de-montreux-g
2016-06-22,G31,0.03,2,baye-de-montreux-g
2016-06-22,G125,0.03,2,baye-de-montreux-g
2016-06-22,G34,0.03,2,baye-de-montreux-g
2016-03-10,G152,0.02,1,baye-de-montreux-g
2016-03-10,G26,0.03,2,baye-de-montreux-g
2016-03-10,G165,0.02,1,baye-de-montreux-g
2016-03-10,G30,0.23,14,baye-de-montreux-g
2016-03-10,G178,0.02,1,baye-de-montreux-g
2016-03-10,G79,0.26,16,baye-de-montreux-g
2016-03-10,G200,0.25,15,baye-de-montreux-g
2016-03-10,G91,0.03,2,baye-de-montreux-g
2016-03-10,G10,0.03,2,baye-de-montreux-g
2016-03-10,G213,0.02,1,baye-de-montreux-g
2016-03-10,G145,0.02,1,baye-de-montreux-g
2016-03-10,G25,0.07,4,baye-de-montreux-g
2016-03-10,G159,0.02,1,baye-de-montreux-g
2016-03-10,G28,0.02,1,baye-de-montreux-g
2016-03-10,G177,0.02,1,baye-de-montreux-g
2016-03-10,G70,0.1,6,baye-de-montreux-g
2016-03-10,G198,0.05,3,baye-de-montreux-g
2016-03-10,G89,0.03,2,baye-de-montreux-g
2016-03-10,G21,0.08,5,baye-de-montreux-g
2016-03-10,G125,0.02,1,baye-de-montreux-g
2016-03-10,G24,0.03,2,baye-de-montreux-g
2016-03-10,G156,0.11,7,baye-de-montreux-g
2016-03-10,G27,0.82,50,baye-de-montreux-g
2016-03-10,G175,0.03,2,baye-de-montreux-g
2016-03-10,G34,0.03,2,baye-de-montreux-g
2016-03-10,G191,0.03,2,baye-de-montreux-g
2016-03-10,G82,0.51,31,baye-de-montreux-g
2016-03-10,G202,0.02,1,baye-de-montreux-g
2016-03-10,G95,0.1,6,baye-de-montreux-g
2016-03-10,G101,0.02,1,baye-de-montreux-g
2016-03-10,G23,0.07,4,baye-de-montreux-g
2016-02-11,G178,0.03,2,baye-de-montreux-g
2016-02-11,G5,0.03,2,baye-de-montreux-g
2016-02-11,G198,0.02,1,baye-de-montreux-g
2016-02-11,G7,0.05,3,baye-de-montreux-g
2016-02-11,G22,0.05,3,baye-de-montreux-g
2016-02-11,G82,0.3,18,baye-de-montreux-g
2016-02-11,G25,0.02,1,baye-de-montreux-g
2016-02-11,G95,0.02,1,baye-de-montreux-g
2016-02-11,G152,0.02,1,baye-de-montreux-g
2016-02-11,G30,0.02,1,baye-de-montreux-g
2016-02-11,G177,0.03,2,baye-de-montreux-g
2016-02-11,G37,0.02,1,baye-de-montreux-g
2016-02-11,G191,0.05,3,baye-de-montreux-g
2016-02-11,G67,0.02,1,baye-de-montreux-g
2016-02-11,G21,0.13,8,baye-de-montreux-g
2016-02-11,G79,0.15,9,baye-de-montreux-g
2016-02-11,G24,0.05,3,baye-de-montreux-g
2016-02-11,G91,0.03,2,baye-de-montreux-g
2016-02-11,G125,0.03,2,baye-de-montreux-g
2016-02-11,G27,0.1,6,baye-de-montreux-g
2016-02-11,G97,0.02,1,baye-de-montreux-g
2016-02-11,G159,0.03,2,baye-de-montreux-g
2016-02-11,G35,0.03,2,baye-de-montreux-g
2016-02-11,G182,0.02,1,baye-de-montreux-g
2016-02-11,G66,0.03,2,baye-de-montreux-g
2016-02-11,G200,0.15,9,baye-de-montreux-g
2016-02-11,G70,0.13,8,baye-de-montreux-g
2016-02-11,G23,0.07,4,baye-de-montreux-g
2016-02-11,G89,0.03,2,baye-de-montreux-g
2016-02-11,G100,0.02,1,baye-de-montreux-g
2016-02-11,G26,0.05,3,baye-de-montreux-g
2016-02-11,G96,0.02,1,baye-de-montreux-g
2016-02-11,G156,0.05,3,baye-de-montreux-g
2016-02-11,G32,0.08,5,baye-de-montreux-g
2016-01-19,G200,0.02,1,baye-de-montreux-g
2016-01-19,G28,0.02,1,baye-de-montreux-g
2016-01-19,G7,0.02,1,baye-de-montreux-g
2016-01-19,G82,0.67,41,baye-de-montreux-g
2016-01-19,G175,0.02,1,baye-de-montreux-g
2016-01-19,G198,0.02,1,baye-de-montreux-g
2016-01-19,G27,0.11,7,baye-de-montreux-g
2016-01-19,G32,0.02,1,baye-de-montreux-g
2016-01-19,G79,0.05,3,baye-de-montreux-g
2016-01-19,G159,0.03,2,baye-de-montreux-g
2016-01-19,G191,0.05,3,baye-de-montreux-g
2016-01-19,G23,0.02,1,baye-de-montreux-g
2016-01-19,G30,0.07,4,baye-de-montreux-g
2016-01-19,G70,0.02,1,baye-de-montreux-g
2016-01-19,G158,0.05,3,baye-de-montreux-g
2016-01-19,G177,0.07,4,baye-de-montreux-g
2016-01-13,G12,0.07,4,baye-de-montreux-g
2016-01-13,G32,0.02,1,baye-de-montreux-g
2016-01-13,G159,0.08,5,baye-de-montreux-g
2016-01-13,G67,0.05,3,baye-de-montreux-g
2016-01-13,G191,0.03,2,baye-de-montreux-g
2016-01-13,G79,0.93,57,baye-de-montreux-g
2016-01-13,G22,0.05,3,baye-de-montreux-g
2016-01-13,G95,0.21,13,baye-de-montreux-g
2016-01-13,G10,0.03,2,baye-de-montreux-g
2016-01-13,G27,0.64,39,baye-de-montreux-g
2016-01-13,G11,0.02,1,baye-de-montreux-g
2016-01-13,G31,0.03,2,baye-de-montreux-g
2016-01-13,G126,0.02,1,baye-de-montreux-g
2016-01-13,G35,0.03,2,baye-de-montreux-g
2016-01-13,G182,0.02,1,baye-de-montreux-g
2016-01-13,G70,0.2,12,baye-de-montreux-g
2016-01-13,G211,0.03,2,baye-de-montreux-g
2016-01-13,G82,3.02,184,baye-de-montreux-g
2016-01-13,G26,0.08,5,baye-de-montreux-g
2016-01-13,G102,0.02,1,baye-de-montreux-g
2016-01-13,G30,0.02,1,baye-de-montreux-g
2016-01-13,G124,0.08,5,baye-de-montreux-g
2016-01-13,G34,0.05,3,baye-de-montreux-g
2016-01-13,G178,0.03,2,baye-de-montreux-g
2016-01-13,G7,0.18,11,baye-de-montreux-g
2016-01-13,G21,0.15,9,baye-de-montreux-g
2016-01-13,G8,0.05,3,baye-de-montreux-g
2016-01-13,G23,0.13,8,baye-de-montreux-g
2016-01-13,G100,0.05,3,baye-de-montreux-g
2016-01-13,G28,0.05,3,baye-de-montreux-g
2015-12-30,G159,0.02,1,baye-de-montreux-g
2015-12-30,G32,0.05,3,baye-de-montreux-g
2015-12-30,G178,0.03,2,baye-de-montreux-g
2015-12-30,G35,0.08,5,baye-de-montreux-g
2015-12-30,G199,0.02,1,baye-de-montreux-g
2015-12-30,G7,0.07,4,baye-de-montreux-g
2015-12-30,G22,0.02,1,baye-de-montreux-g
2015-12-30,G82,0.26,16,baye-de-montreux-g
2015-12-30,G125,0.02,1,baye-de-montreux-g
2015-12-30,G25,0.13,8,baye-de-montreux-g
2015-12-30,G156,0.48,29,baye-de-montreux-g
2015-12-30,G30,0.34,21,baye-de-montreux-g
2015-12-30,G177,0.11,7,baye-de-montreux-g
2015-12-30,G34,0.07,4,baye-de-montreux-g
2015-12-30,G198,0.03,2,baye-de-montreux-g
2015-12-30,G67,0.34,21,baye-de-montreux-g
2015-12-30,G21,0.08,5,baye-de-montreux-g
2015-12-30,G79,0.38,23,baye-de-montreux-g
2015-12-30,G100,0.02,1,baye-de-montreux-g
2015-12-30,G24,0.03,2,baye-de-montreux-g
2015-12-30,G95,0.07,4,baye-de-montreux-g
2015-12-30,G153,0.16,10,baye-de-montreux-g
2015-12-30,G27,1.84,112,baye-de-montreux-g
2015-12-30,G175,0.07,4,baye-de-montreux-g
2015-12-30,G33,0.15,9,baye-de-montreux-g
2015-12-30,G191,0.03,2,baye-de-montreux-g
2015-12-30,G5,0.03,2,baye-de-montreux-g
2015-12-30,G200,0.33,20,baye-de-montreux-g
2015-12-30,G70,0.05,3,baye-de-montreux-g
2015-12-30,G10,0.21,13,baye-de-montreux-g
2015-12-30,G23,0.07,4,baye-de-montreux-g
2015-12-30,G91,0.02,1,baye-de-montreux-g
2015-12-30,G152,0.26,16,baye-de-montreux-g
2015-12-30,G26,0.02,1,baye-de-montreux-g
2015-12-17,G30,0.28,17,baye-de-montreux-g
2015-12-17,G156,0.05,3,baye-de-montreux-g
2015-12-17,G67,0.13,8,baye-de-montreux-g
2015-12-17,G191,0.03,2,baye-de-montreux-g
2015-12-17,G79,0.54,33,baye-de-montreux-g
2015-12-17,G21,0.08,5,baye-de-montreux-g
2015-12-17,G95,0.15,9,baye-de-montreux-g
2015-12-17,G24,0.13,8,baye-de-montreux-g
2015-12-17,G28,0.02,1,baye-de-montreux-g
2015-12-17,G152,0.03,2,baye-de-montreux-g
2015-12-17,G5,0.03,2,baye-de-montreux-g
2015-12-17,G178,0.02,1,baye-de-montreux-g
2015-12-17,G70,0.05,3,baye-de-montreux-g
2015-12-17,G200,0.21,13,baye-de-montreux-g
2015-12-17,G91,0.02,1,baye-de-montreux-g
2015-12-17,G23,0.07,4,baye-de-montreux-g
2015-12-17,G27,1.77,108,baye-de-montreux-g
2015-12-17,G145,0.03,2,baye-de-montreux-g
2015-12-17,G35,0.02,1,baye-de-montreux-g
2015-12-17,G159,0.03,2,baye-de-montreux-g
2015-12-17,G7,0.02,1,baye-de-montreux-g
2015-12-17,G198,0.02,1,baye-de-montreux-g
2015-12-17,G82,0.41,25,baye-de-montreux-g
2015-12-17,G22,0.03,2,baye-de-montreux-g
2015-12-17,G25,0.05,3,baye-de-montreux-g
2015-12-10,G213,0.02,1,baye-de-montreux-g
2015-12-10,G99,0.02,1,baye-de-montreux-g
2015-12-10,G125,0.02,1,baye-de-montreux-g
2015-12-10,G27,1.61,98,baye-de-montreux-g
2015-12-10,G156,0.34,21,baye-de-montreux-g
2015-12-10,G33,0.05,3,baye-de-montreux-g
2015-12-10,G177,0.07,4,baye-de-montreux-g
2015-12-10,G66,0.03,2,baye-de-montreux-g
2015-12-10,G198,0.03,2,baye-de-montreux-g
2015-12-10,G79,0.54,33,baye-de-montreux-g
2015-12-10,G21,0.03,2,baye-de-montreux-g
2015-12-10,G95,0.16,10,baye-de-montreux-g
2015-12-10,G10,0.08,5,baye-de-montreux-g
2015-12-10,G25,0.05,3,baye-de-montreux-g
2015-12-10,G153,0.02,1,baye-de-montreux-g
2015-12-10,G30,0.2,12,baye-de-montreux-g
2015-12-10,G161,0.03,2,baye-de-montreux-g
2015-12-10,G50,0.1,6,baye-de-montreux-g
2015-12-10,G191,0.1,6,baye-de-montreux-g
2015-12-10,G70,0.03,2,baye-de-montreux-g
2015-12-10,G204,0.02,1,baye-de-montreux-g
2015-12-10,G91,0.02,1,baye-de-montreux-g
2015-12-10,G24,0.07,4,baye-de-montreux-g
2015-12-10,G152,0.03,2,baye-de-montreux-g
2015-12-10,G3,0.02,1,baye-de-montreux-g
2015-12-10,G159,0.02,1,baye-de-montreux-g
2015-12-10,G35,0.02,1,baye-de-montreux-g
2015-12-10,G178,0.03,2,baye-de-montreux-g
2015-12-10,G67,0.23,14,baye-de-montreux-g
2015-12-10,G200,0.34,21,baye-de-montreux-g
2015-12-10,G82,0.74,45,baye-de-montreux-g
2015-12-04,G211,0.02,1,baye-de-montreux-g
2015-12-04,G89,0.05,3,baye-de-montreux-g
2015-12-04,G1,0.02,1,baye-de-montreux-g
2015-12-04,G24,0.05,3,baye-de-montreux-g
2015-12-04,G101,0.02,1,baye-de-montreux-g
2015-12-04,G27,3.85,235,baye-de-montreux-g
2015-12-04,G161,0.02,1,baye-de-montreux-g
2015-12-04,G32,0.02,1,baye-de-montreux-g
2015-12-04,G19,0.02,1,baye-de-montreux-g
2015-12-04,G50,0.03,2,baye-de-montreux-g
2015-12-04,G21,0.03,2,baye-de-montreux-g
2015-12-04,G82,1.13,69,baye-de-montreux-g
2015-12-04,G23,0.08,5,baye-de-montreux-g
2015-12-04,G100,0.11,7,baye-de-montreux-g
2015-12-04,G26,0.02,1,baye-de-montreux-g
2015-12-04,G159,0.1,6,baye-de-montreux-g
2015-12-04,G31,0.05,3,baye-de-montreux-g
2015-12-04,G178,0.13,8,baye-de-montreux-g
2015-12-04,G34,0.02,1,baye-de-montreux-g
2015-12-04,G200,0.64,39,baye-de-montreux-g
2015-12-04,G79,0.77,47,baye-de-montreux-g
2015-12-04,G22,0.02,1,baye-de-montreux-g
2015-12-04,G95,0.13,8,baye-de-montreux-g
2015-12-04,G10,0.02,1,baye-de-montreux-g
2015-12-04,G25,0.05,3,baye-de-montreux-g
2015-12-04,G156,0.34,21,baye-de-montreux-g
2015-12-04,G30,0.28,17,baye-de-montreux-g
2015-12-04,G177,0.23,14,baye-de-montreux-g
2015-12-04,G33,0.07,4,baye-de-montreux-g
2015-12-04,G191,0.05,3,baye-de-montreux-g
2015-12-04,G70,0.03,2,baye-de-montreux-g
2015-11-23,G213,0.03,2,baye-de-montreux-g
2015-11-23,G82,0.98,60,baye-de-montreux-g
2015-11-23,G100,0.02,1,baye-de-montreux-g
2015-11-23,G25,0.08,5,baye-de-montreux-g
2015-11-23,G126,0.02,1,baye-de-montreux-g
2015-11-23,G31,0.1,6,baye-de-montreux-g
2015-11-23,G172,0.1,6,baye-de-montreux-g
2015-11-23,G34,0.03,2,baye-de-montreux-g
2015-11-23,G19,0.02,1,baye-de-montreux-g
2015-11-23,G7,0.08,5,baye-de-montreux-g
2015-11-23,G21,0.08,5,baye-de-montreux-g
2015-11-23,G8,0.02,1,baye-de-montreux-g
2015-11-23,G24,0.02,1,baye-de-montreux-g
2015-11-23,G95,0.15,9,baye-de-montreux-g
2015-11-23,G124,0.02,1,baye-de-montreux-g
2015-11-23,G30,0.03,2,baye-de-montreux-g
2015-11-23,G156,0.05,3,baye-de-montreux-g
2015-11-23,G33,0.05,3,baye-de-montreux-g
2015-11-23,G178,0.05,3,baye-de-montreux-g
2015-11-23,G65,0.02,1,baye-de-montreux-g
2015-11-23,G204,0.02,1,baye-de-montreux-g
2015-11-23,G79,0.52,32,baye-de-montreux-g
2015-11-23,G23,0.05,3,baye-de-montreux-g
2015-11-23,G89,0.07,4,baye-de-montreux-g
2015-11-23,G11,0.02,1,baye-de-montreux-g
2015-11-23,G27,2.64,161,baye-de-montreux-g
2015-11-23,G153,0.08,5,baye-de-montreux-g
2015-11-23,G32,0.07,4,baye-de-montreux-g
2015-11-23,G177,0.07,4,baye-de-montreux-g
2015-11-23,G35,0.02,1,baye-de-montreux-g
2015-11-23,G200,0.21,13,baye-de-montreux-g
2015-11-23,G70,0.03,2,baye-de-montreux-g
2016-11-17,G10,0.06,9,versoix
2016-11-17,G178,0.2,32,versoix
2016-11-17,G33,0.14,23,versoix
2016-11-17,G87,0.05,8,versoix
2016-11-17,G102,0.02,4,versoix
2016-11-17,G21,0.28,45,versoix
2016-11-17,G37,0.01,1,versoix
2016-11-17,G91,0.17,28,versoix
2016-11-17,G124,0.01,2,versoix
2016-11-17,G23,0.22,36,versoix
2016-11-17,G5,0.01,1,versoix
2016-11-17,G131,0.01,2,versoix
2016-11-17,G26,0.01,2,versoix
2016-11-17,G66,0.03,5,versoix
2016-11-17,G156,0.05,8,versoix
2016-11-17,G29,0.01,1,versoix
2016-11-17,G70,0.13,22,versoix
2016-11-17,G177,0.06,9,versoix
2016-11-17,G32,0.13,21,versoix
2016-11-17,G82,0.2,33,versoix
2016-11-17,G101,0.01,1,versoix
2016-11-17,G200,0.1,16,versoix
2016-11-17,G35,0.12,20,versoix
2016-11-17,G90,0.01,2,versoix
2016-11-17,G12,0.02,3,versoix
2016-11-17,G22,0.12,19,versoix
2016-11-17,G49,0.01,1,versoix
2016-11-17,G96,0.06,10,versoix
2016-11-17,G126,0.01,2,versoix
2016-11-17,G25,0.28,45,versoix
2016-11-17,G65,0.01,1,versoix
2016-11-17,G153,0.02,3,versoix
2016-11-17,G28,0.02,3,versoix
2016-11-17,G7,0.01,1,versoix
2016-11-17,G165,0.01,2,versoix
2016-11-17,G31,0.14,23,versoix
2016-11-17,G80,0.01,2,versoix
2016-11-17,G100,0.02,4,versoix
2016-11-17,G191,0.01,2,versoix
2016-11-17,G34,0.03,5,versoix
2016-11-17,G89,0.35,57,versoix
2016-11-17,G11,0.01,1,versoix
2016-11-17,G211,0.02,4,versoix
2016-11-17,G4,0.02,4,versoix
2016-11-17,G95,0.68,111,versoix
2016-11-17,G125,0.12,20,versoix
2016-11-17,G24,0.24,39,versoix
2016-11-17,G50,0.05,8,versoix
2016-11-17,G145,0.01,1,versoix
2016-11-17,G27,0.85,138,versoix
2016-11-17,G67,0.65,106,versoix
2016-11-17,G161,0.01,1,versoix
2016-11-17,G30,1.38,225,versoix
2016-11-17,G79,1.95,318,versoix
2016-07-22,G211,0.21,3,villa-barton
2016-07-22,G95,0.07,1,villa-barton
2016-07-22,G28,0.07,1,villa-barton
2016-07-22,G33,1.0,14,villa-barton
2016-07-22,G145,0.21,3,villa-barton
2016-07-22,G52,0.07,1,villa-barton
2016-07-22,G178,0.5,7,villa-barton
2016-07-22,G79,5.14,72,villa-barton
2016-07-22,G198,0.5,7,villa-barton
2016-07-22,G91,0.07,1,villa-barton
2016-07-22,G27,0.71,10,villa-barton
2016-07-22,G31,0.14,2,villa-barton
2016-07-22,G142,0.21,3,villa-barton
2016-07-22,G35,0.07,1,villa-barton
2016-07-22,G177,1.07,15,villa-barton
2016-07-22,G67,1.64,23,villa-barton
2016-07-22,G191,0.5,7,villa-barton
2016-07-22,G89,0.79,11,villa-barton
2016-07-22,G23,0.21,3,villa-barton
2016-07-22,G99,0.07,1,villa-barton
2016-07-22,G30,2.57,36,villa-barton
2016-07-22,G10,0.43,6,villa-barton
2016-07-22,G34,0.29,4,villa-barton
2016-07-22,G175,0.14,2,villa-barton
2016-07-22,G66,0.36,5,villa-barton
2016-07-22,G182,0.14,2,villa-barton
2016-07-22,G82,5.93,83,villa-barton
2016-07-21,G49,0.07,1,villa-barton
2016-07-21,G131,0.07,1,villa-barton
2016-07-21,G7,0.07,1,villa-barton
2016-07-21,G178,0.36,5,villa-barton
2016-07-21,G95,0.29,4,villa-barton
2016-07-21,G198,0.36,5,villa-barton
2016-07-21,G27,2.36,33,villa-barton
2016-07-21,G34,0.36,5,villa-barton
2016-07-21,G100,0.07,1,villa-barton
2016-07-21,G66,0.07,1,villa-barton
2016-07-21,G177,0.21,3,villa-barton
2016-07-21,G82,5.29,74,villa-barton
2016-07-21,G191,0.07,1,villa-barton
2016-07-21,G23,0.29,4,villa-barton
2016-07-21,G33,0.21,3,villa-barton
2016-07-21,G50,0.07,1,villa-barton
2016-07-21,G145,0.14,2,villa-barton
2016-07-21,G79,1.21,17,villa-barton
2016-07-21,G182,0.07,1,villa-barton
2016-07-21,G99,0.07,1,villa-barton
2016-07-21,G21,0.07,1,villa-barton
2016-07-21,G30,0.79,11,villa-barton
2016-06-05,G10,0.07,1,villa-barton
2016-06-05,G67,1.43,20,villa-barton
2016-06-05,G175,0.07,1,villa-barton
2016-06-05,G87,0.07,1,villa-barton
2016-06-05,G198,0.86,12,villa-barton
2016-06-05,G99,0.07,1,villa-barton
2016-06-05,G24,0.07,1,villa-barton
2016-06-05,G30,0.57,8,villa-barton
2016-06-05,G66,0.07,1,villa-barton
2016-06-05,G145,0.29,4,villa-barton
2016-06-05,G82,1.29,18,villa-barton
2016-06-05,G191,0.21,3,villa-barton
2016-06-05,G95,0.14,2,villa-barton
2016-06-05,G23,0.36,5,villa-barton
